...........................ox......xxx..........................,  o,  0.48266079999999995,  0.4794083,  0.4798517000000001,  0.48163639999999996,  0.4805973000000001,  0.4774387
...........................ox......oxx.....o....................,  x,  0.7056013999999999,  0.7006874000000001,  0.7037544000000002,  0.7017205000000004,  0.7050299999999998,  0.6999352000000005
..................xx.x....oxxx.....oxxxx..oxxxo..ox....oo.......,  o,  15.519656300000001,  15.557623399999997,  15.5756765,  15.587916699999994,  15.540706299999997,  15.529376
..................xx.x....oxxx.....oxxxx..oxxxo..oo....oo.o.....,  x,  13.647385899999989,  13.651044400000004,  13.619740300000004,  13.669407699999994,  13.620494900000011,  13.793543
....x......xooo...xo.o....xoooo...xoooox.xxoxooxxxxoooooo.o.....,  x,  22.369878099999994,  22.390968600000008,  22.39324190000002,  22.311154199999976,  22.40378629999998,  22.366900999999984
...xx......xxoo...xo.x....xooox...xoooox.xxoxooxxxxoooooo.o.....,  o,  14.022002600000008,  14.049214199999994,  14.032375100000024,  14.139391100000012,  14.087841200000014,  14.078066799999988
oxxxx..xoooooox.xooo.xoo.xooxoox.oxxooxx.xoxxoxxxxxxxxooo.oxxooo,  x,  0.4239314999999806,  0.4252342999999996,  0.4241494999999986,  0.42602349999998523,  0.42436320000001615,  0.42371570000000247
oxxxxx.xoooooxx.xooo.xoo.xooxoox.oxxooxx.xoxxoxxxxxxxxooo.oxxooo,  o,  0.19717839999998432,  0.19707549999998264,  0.20084200000002284,  0.1973148000000151,  0.1969958000000247,  0.1997147999999811
